Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Physical Chess 2,50.0,50.0,100.0,100.0,50.0,70.0,10
Hong Kong Football Club 7B,100.0,50.0,100.0,100.0,0.0,70.0,9
i-Mask Advance Squash Club 1,100.0,100.0,33.33333333333333,66.66666666666666,33.33333333333333,66.66666666666666,15
Hong Kong Football Club 7A,0.0,0.0,100.0,100.0,100.0,60.0,5
Hong Kong Cricket Club D7A,100.0,100.0,100.0,0.0,0.0,60.0,5
UST,100.0,100.0,0.0,0.0,0.0,40.0,4
Kinetic 1,50.0,0.0,0.0,0.0,100.0,30.0,9
Hong Kong Cricket Club D7B,0.0,0.0,50.0,50.0,50.0,30.0,10
Social Squash Team,0.0,0.0,50.0,0.0,100.0,30.0,10
Thunder 1,100.0,0.0,0.0,0.0,0.0,20.0,5
