Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club M3,12,11,1,56,45,15,0,0,0,0
Hong Kong Football Club M3A,12,8,4,52,44,16,0,2,0,0
Hong Kong Cricket Club M3,12,7,5,44,37,23,2,2,0,0
Hong Kong Football Club M3B,12,8,4,42,34,26,0,1,0,0
Royal Hong Kong Yacht Club M3,12,5,7,34,29,31,0,0,0,0
Titlows Squash Master,12,2,10,15,13,47,0,5,0,0
OSF,12,1,11,9,8,52,8,0,0,0
