Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Electrify Squash Div 13,13,9,4,51,42,23,0,12,0,0
Happy Squash 4,12,10,2,49,39,21,2,8,0,0
Squashathon One,13,7,6,45,38,27,0,6,0,1
Kowloon Cricket Club 13,12,9,3,44,35,25,2,2,0,0
Hong Kong Football Club 13,12,6,6,40,34,26,24,3,0,0
Fusion Squash Club 3,12,4,8,31,27,33,5,2,0,0
TNG 2,11,4,7,26,23,32,10,5,0,0
Yuen Long District Sports Association Limited,12,3,9,20,18,42,5,10,1,0
Kinetic 4,11,2,9,16,14,41,7,7,0,0
