Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L4,13,11,2,53,42,10,0,6,0,1
JESSICA Mochis,12,9,3,39,30,18,6,0,0,0
Hong Kong Football Club JSA,12,8,4,37,29,19,3,0,0,0
The Squash Club L4,12,7,5,34,27,21,0,2,0,0
Kwai Tsing District Squash Club L4,12,4,8,27,23,25,0,4,0,0
Squashathon Ladies,12,5,7,23,19,29,1,5,1,0
Hong Kong Cricket Club L4,12,5,7,22,17,31,6,3,0,0
Hong Kong Cricket Club Rockettes,13,4,9,20,16,36,7,2,0,0
Hong Kong Football Club L4,12,2,10,19,17,31,1,2,0,0
