Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club L2B,14,13,1,60,47,9,0,18,0,0
Kowloon Cricket Club L2B,14,12,2,55,43,14,2,17,0,0
Hong Kong Football Club L2A,14,7,7,38,31,25,0,18,0,0
Hong Kong Cricket Club L2,14,5,9,33,28,28,0,17,0,0
Kowloon Cricket Club L2A,14,5,9,25,20,37,20,8,0,0
JESSICA L2 [withdrawal],14,0,14,0,0,56,56,0,0,0
