Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L3,10,8,2,37,29,11,0,6,0,0
Hong Kong Football Club L3B,11,6,5,30,24,20,6,0,0,0
Hong Kong Cricket Club L3,11,6,5,28,22,22,2,1,0,0
Hong Kong Football Club L3A,11,3,8,21,18,26,5,4,0,0
Hong Kong Football Club L3C,11,4,7,19,15,29,0,2,0,0
