Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6
Kowloon Cricket Club L2,20,15.796159231846369,4.203840768153631,71.27645529105821,99.99999999999999,54.41088217643528,29.80596119223845,15.783156631326264,0.0,0.0,0.0
Hong Kong Football Club L2B,20,16.067213442688537,3.9327865573114624,69.32766553310663,100.0,35.1870374074815,38.02760552110422,26.785357071414285,0.0,0.0,0.0
JESSICA L2,20,12.754350870174035,7.245649129825965,67.13342668533707,100.0,10.402080416083216,32.16643328665733,57.43148629725945,0.0,0.0,0.0
Hong Kong Football Club L2A,20,6.855171034206841,13.14482896579316,43.40328065613123,99.47989597919585,0.0,0.0,0.0,99.47989597919585,0.5201040208041607,0.0
Hong Kong Cricket Club L2,20,4.896779355871175,15.103220644128825,26.630526105221044,0.5201040208041607,0.0,0.0,0.0,0.5201040208041607,88.97779555911183,10.502100420084016
Hong Kong Football Club L2C,20,3.6303260652130427,16.36967393478696,20.22864572914583,0.0,0.0,0.0,0.0,0.0,10.502100420084016,89.49789957991598
