Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
North District Sports Association 1,14,13,1,64,51,19
Alpha CUHK,14,10,4,60,50,20
South China Athletic Association,14,11,3,59,48,22
Winter Warriors,14,10,4,59,49,21
Hong Kong Football Club 12A,14,11,3,54,43,27
Sea Bear,14,8,6,50,42,28
Star River 2,14,6,8,37,31,39
ZOMA,14,4,10,33,29,41
Hong Kong Football Club 12B,14,4,10,28,25,45
Hong Kong Racketlon Assoication 2,14,4,10,25,21,49
CSD Squash Team,14,2,12,19,18,52
Latecomers,14,1,13,13,13,57
