Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
TNG 1,13,12,1,61,50,15
Greenfield,14,10,4,56,46,24
Royal Hong Kong Yacht Club Div 13,13,10,3,53,43,22
TNG 2,13,10,3,51,43,22
Squashathon PLZ,13,6,7,43,37,28
North District Sports Association 2,14,7,7,41,34,36
Arctic Circle,13,6,7,39,33,32
Bravo D13,14,6,8,37,31,39
M&M Squash,14,4,10,26,24,46
Physical Chess 4,13,3,10,25,23,42
Vitality Squash 3,13,4,9,23,19,46
Star River 3,13,2,11,19,17,48
