Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
The Hong Kong Jockey Club Div 10,13,11,2,62,51,14
United Services Recreation Club 3,12,9,3,45,36,24
RELAY 1,12,8,4,43,35,25
Banbil,12,7,5,43,36,24
Bravo D10,12,4,8,28,24,36
Sha Tin 4,12,2,10,23,21,39
Craigengower Cricket Club,11,1,10,8,7,48
