Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Dynamos Squash,14,13,1,73,60,9
Fusion Squash Club 1,14,10,4,51,41,29
X-Alpha 4,14,9,5,47,38,32
NEXUS 3,13,5,8,35,30,35
MERCURY,14,6,8,33,28,42
Happy Squash 3,14,5,9,33,29,41
Vitality Squash 2,13,5,8,32,28,37
LONGVIEW,14,2,12,22,20,49
