Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Friend Club,14,12,2,61,49,21
i-Mask Advance Squash Club 3,14,10,4,55,45,25
Kowloon Cricket Club 9,14,9,5,47,38,32
Kwai Tsing District Squash Club,14,7,7,44,37,33
Hong Kong Football Club 9,14,6,8,37,31,39
Centre Squash,14,6,8,37,31,39
The Best Group 2,14,4,10,29,25,45
HKPF Squash Team,14,2,12,26,24,46
