Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
United Services Recreation Club M4,14,11,3,60,49,21
SKCSC,14,11,3,57,46,24
Hong Kong Football Club M4A,14,9,5,53,44,26
Hong Kong Football Club M4B,14,7,7,44,37,33
Royal Hong Kong Yacht Club M4,14,7,7,39,32,38
WAKO,14,6,8,38,32,38
Hong Kong Club Blue,14,3,11,27,24,46
Bolton,14,2,12,18,16,54
