Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 3,12,8,4,48,41,19
Hong Kong Football Club 7A,13,7,6,40,33,32
UST,11,7,4,38,31,24
The Best Group 1,12,6,6,36,30,30
Hong Kong Cricket Club 5,11,6,5,33,27,28
Kinetic 1,11,3,8,28,25,30
Vitality Squash 1,12,4,8,20,18,42
