Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 2,14,12,2,63,51,19
Hong Kong Football Club 5A,13,11,2,57,46,19
Physical Chess 1,13,11,2,53,42,23
Hong Kong Racketlon Association 1,13,7,6,43,36,29
Uncle,14,7,7,40,35,35
Squashathon,14,6,8,36,32,38
Happy Squash 2,13,5,8,34,29,36
The Squash Club 1,13,4,9,32,28,37
Hong Kong Football Club 5B,13,3,10,27,24,41
i-Mask Advance Squash Club 1,14,1,13,13,12,58
