Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Sha Tin 3,11,11,0,59,48,7
Hong Kong Football Club 8,12,10,2,49,39,21
Ladies Recreation Club Div 8,10,9,1,41,33,17
Striving Squash,14,6,8,40,34,36
Squashathon Zero,11,4,7,33,29,26
Physical Chess 3,12,5,7,32,27,33
TOMCAT,12,4,8,24,20,40
i-Mask Advance Squash Club 2,12,1,11,20,19,41
Kinetic 2,12,3,9,19,16,44
