Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Physical Chess 1,Cornwall Street Squash Centre,4.0,2.0,2.0
X-Alpha 2,Cornwall Street Squash Centre,3.75,2.0,1.75
Hong Kong Football Club 5A,Hong Kong Football Club,4.0,3.0,1.0
Squashathon,Cornwall Street Squash Centre,3.0,2.0,1.0
Hong Kong Football Club 5B,Hong Kong Football Club,2.75,1.8,0.95
i-Mask Advance Squash Club 1,Cornwall Street Squash Centre,1.6666666666666667,1.0,0.6666666666666667
Uncle,Cornwall Street Squash Centre,2.6666666666666665,2.0,0.6666666666666665
Happy Squash 2,Wai Tsuen Sports Centre,2.6666666666666665,2.25,0.4166666666666665
The Squash Club 1,Cornwall Street Squash Centre,2.0,2.0,0.0
Hong Kong Racketlon Association 1,Cornwall Street Squash Centre,2.3333333333333335,2.5,-0.16666666666666652
