Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 4,100.0,100.0,100.0,100.0,100.0,100.0,20
Hong Kong Cricket Club D10,70.0,60.0,90.0,70.0,77.77777777777779,73.55555555555556,49
RELAY 1,100.0,100.0,80.0,60.0,25.0,73.0,24
Thunder 2,80.0,20.0,60.0,100.0,80.0,68.0,25
Kwai Tsing District Squash Club,80.0,80.0,40.0,60.0,75.0,67.0,24
Banbil,62.5,37.5,62.5,62.5,42.857142857142854,53.57142857142857,39
United Services Recreation Club 3,30.0,60.0,50.0,60.0,40.0,48.0,50
i-Mask Advance Squash Club 4,20.0,20.0,40.0,80.0,66.66666666666666,45.33333333333333,23
Bravo D10,60.0,20.0,40.0,40.0,0.0,32.0,22
Mercury,12.5,37.5,25.0,37.5,42.857142857142854,31.071428571428573,39
Squashathon Advance,25.0,37.5,12.5,42.857142857142854,0.0,23.571428571428573,38
