Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Kinetic 3,HK Squash Centre,2.0,1.0,1.0
Twister,Cornwall Street Squash Centre,4.0,3.0,1.0
Kowloon Cricket Club 9,Kowloon Cricket Club,2.2857142857142856,1.3333333333333333,0.9523809523809523
i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,3.0,2.5,0.5
Hong Kong Football Club 9,Hong Kong Football Club,3.3333333333333335,3.142857142857143,0.1904761904761907
The Hong Kong Jockey Club Div 9,HKJC Sha Tin Club House,2.4285714285714284,2.2857142857142856,0.1428571428571428
Centre Squash,HK Squash Centre,2.8333333333333335,2.8333333333333335,0.0
HKPF Squash Team,Cornwall Street Squash Centre,2.25,2.3333333333333335,-0.08333333333333348
BOSS,Cornwall Street Squash Centre,0.6666666666666666,1.0,-0.33333333333333337
The Squash Club 2,Cornwall Street Squash Centre,4.0,5.0,-1.0
