Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Hong Kong Football Club 6A,Hong Kong Football Club,3.8,3.2,0.5999999999999996
Electrify Squash Div 6,HK Squash Centre,1.8333333333333333,1.4,0.43333333333333335
Kowloon Cricket Club 6A,Kowloon Cricket Club,3.142857142857143,2.8,0.34285714285714297
Ladies Recreation Club Div 6,Ladies Recreation Club,2.5,2.1666666666666665,0.3333333333333335
Hong Kong Cricket Club D6,Hong Kong Cricket Club,2.0,1.7142857142857142,0.2857142857142858
Global Squash 1,HK Squash Centre,2.2,2.0,0.20000000000000018
Hong Kong Football Club 6B,Hong Kong Football Club,2.4,2.2,0.19999999999999973
Hong Kong Football Club 6C,Hong Kong Football Club,2.25,2.1666666666666665,0.08333333333333348
Uncles,Cornwall Street Squash Centre,2.857142857142857,3.1666666666666665,-0.3095238095238093
Kowloon Cricket Club 6B,Kowloon Cricket Club,4.0,4.625,-0.625
Fusion Squash Club 1,HK Squash Centre,1.6,2.2857142857142856,-0.6857142857142855
X-Alpha 3,Cornwall Street Squash Centre,1.5,2.2,-0.7000000000000002
