Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Ladies Recreation Club Div 14,Ladies Recreation Club,2.5714285714285716,1.2857142857142858,1.2857142857142858
RELAY 2,Sir Denys Roberts Squash Court,2.7777777777777777,1.75,1.0277777777777777
Physical Chess 5,Cornwall Street Squash Centre,3.857142857142857,3.0,0.8571428571428572
Fusion Squash Club 4,HK Squash Centre,0.5714285714285714,0.0,0.5714285714285714
Squash-On,HK Squash Centre,1.5714285714285714,1.0,0.5714285714285714
The Squash Club 4,Pei Ho Street Sports Centre,4.0,3.5,0.5
Royal Hong Kong Yacht Club Div 14,Royal Hong Kong Yacht Club,4.0,3.7142857142857144,0.2857142857142856
TKO Junior 1,Cornwall Street Squash Centre,3.0,2.7142857142857144,0.2857142857142856
TNG 3,Cornwall Street Squash Centre,2.3333333333333335,2.142857142857143,0.1904761904761907
8 Virtues + 1,Java Road Sports Centre,2.75,2.625,0.125
Hong Kong Football Club 14,Hong Kong Football Club,2.0,2.0,0.0
North District Sports Association 2,Cornwall Street Squash Centre,3.3333333333333335,3.5,-0.16666666666666652
