Team,Played,Won,Lost,Points
Physical Chess 2,17,15,2,77
Hong Kong Football Club 7B,17,12,5,71
i-Mask Advance Squash Club 1,18,11,7,63
Hong Kong Football Club 7A,17,11,6,59
UST,17,10,7,51
Hong Kong Cricket Club D7B,17,7,10,48
Thunder 1,18,7,11,46
Hong Kong Cricket Club D7A,17,7,10,46
Xavier,17,6,11,40
Social Squash Team,17,7,10,38
Kinetic 1,18,2,16,27
