Team,Played,Won,Lost,Points
Kowloon Cricket Club 2,16,15,1,82
Hong Kong Football Club 2A,15,12,3,55
Hong Kong Football Club 2B,15,5,10,36
Hong Kong Cricket Club D2,15,5,10,34
Young Player 2,15,1,14,20
