Team,Played,Won,Lost,Points
X-Alpha 4,19,16,3,86
Smart Squash 1,19,15,4,81
Happy Squash 3,19,10,9,64
TNG 1,19,11,8,61
Vitality Squash 1,19,5,14,32
Fusion Squash Club 2,19,0,19,14
