Team,Played,Won,Lost,Points
Sha Tin 4,18,18,0,102
RELAY 1,17,13,4,72
Thunder 2,18,13,5,69
Hong Kong Cricket Club D10,17,11,6,61
United Services Recreation Club 3,18,10,8,58
Kwai Tsing District Squash Club,17,8,9,53
Banbil,17,9,8,52
Mercury,17,4,13,28
i-Mask Advance Squash Club 4,17,3,14,28
Squashathon Advance,17,4,13,26
Bravo D10,17,2,15,20
