Team,Played,Won,Lost,Points
i-Mask Advance Squash Club 5,18,14,4,72
Electrify Squash Div 11,17,13,4,71
GMDBB,17,13,4,67
The Zero Squash Club D11,17,13,4,66
Alpha CUHK,17,13,4,65
7NT,17,12,5,65
Sea Bear,18,6,12,42
South China Athletic Association,17,4,13,34
ZOMA,18,4,14,34
Invader Squash,17,3,14,29
Tuen Mun Squash Club,17,1,16,24
