Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
The Squash Club 4,v,Ladies Recreation Club Div 14,Pei Ho Street Sports Centre,17:00:00,"5-0(3-1,3-1,CR,CR,CR)",1,04/10/2025
Squash-On,v,Hong Kong Football Club 14,HK Squash Centre,18:00:00,"1-4(0-3,3-2,0-3,0-3,0-3)",1,04/10/2025
8 Virtues + 1,v,TNG 3,Java Road Sports Centre,17:00:00,"5-0(3-0,WO,WO,WO,WO)",1,04/10/2025
Physical Chess 5,v,North District Sports Association 2,Cornwall Street Squash Centre,17:00:00,"2-3(0-3,3-2,0-3,2-3,3-2)",1,04/10/2025
Royal Hong Kong Yacht Club Div 14,v,TKO Junior 1,Royal Hong Kong Yacht Club,17:00:00,"5-0(3-2,3-1,3-0,3-0,3-0)",1,04/10/2025
Fusion Squash Club 4,v,RELAY 2,HK Squash Centre,18:00:00,"2-3(3-0,0-3,3-0,0-3,0-3)",1,04/10/2025
Ladies Recreation Club Div 14,v,Fusion Squash Club 4,Ladies Recreation Club,17:00:00,"5-0(3-0,3-0,3-0,3-1,WO)",2,11/10/2025
TKO Junior 1,v,RELAY 2,Cornwall Street Squash Centre,17:00:00,"3-2(0-3,0-3,3-0,3-0,3-0)",2,11/10/2025
North District Sports Association 2,v,Royal Hong Kong Yacht Club Div 14,Cornwall Street Squash Centre,17:00:00,"3-2(3-0,3-2,1-3,3-1,2-3)",2,11/10/2025
TNG 3,v,Physical Chess 5,Cornwall Street Squash Centre,17:00:00,"2-3(1-3,2-3,0-3,3-0,3-0)",2,11/10/2025
Hong Kong Football Club 14,v,8 Virtues + 1,Hong Kong Football Club,17:00:00,"2-3(3-0,0-3,3-0,0-3,CR)",2,11/10/2025
The Squash Club 4,v,Squash-On,Pei Ho Street Sports Centre,17:00:00,"5-0(3-1,3-1,3-0,CR,CR)",2,11/10/2025
Squash-On,v,Ladies Recreation Club Div 14,HK Squash Centre,17:00:00,"3-2(3-1,3-1,2-3,3-1,0-3)",3,18/10/2025
8 Virtues + 1,v,The Squash Club 4,Java Road Sports Centre,17:00:00,"1-4(0-3,0-3,0-3,3-0,WO)",3,18/10/2025
Hong Kong Football Club 14,v,Physical Chess 5,Hong Kong Football Club,17:00:00,"3-2(3-1,1-3,3-1,2-3,3-0)",3,18/10/2025
Royal Hong Kong Yacht Club Div 14,v,TNG 3,Royal Hong Kong Yacht Club,17:00:00,"5-0(3-0,3-1,3-0,3-0,3-0)",3,18/10/2025
RELAY 2,v,North District Sports Association 2,Cornwall Street Squash Centre,17:00:00,"1-4(0-3,1-3,0-3,3-1,0-3)",3,18/10/2025
