Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Hong Kong Cricket Club 8,Squashathon One,Hong Kong Cricket Club,5,2024-11-23,3.1670835417708854,2.8329164582291146
Physical Chess 5,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,5,2024-11-23,2.837418709354677,3.162581290645323
United Services Recreation Club 4,Sha Tin 7,United Services Recreation Club,5,2024-11-23,3.1150575287643822,2.8849424712356178
Royal Hong Kong Yacht Club Div 15,United Services Recreation Club 4,Royal Hong Kong Yacht Club,6,2024-11-30,3.7048524262131064,2.2951475737868936
Squashathon One,Physical Chess 5,Cornwall Street Squash Centre,6,2024-11-30,2.651825912956478,3.348174087043522
HKIS Div 15,Hong Kong Cricket Club 8,Java Road Sports Centre,6,2024-11-30,2.7863931965982993,3.2136068034017007
Sha Tin 7,Squashathon One,Cornwall Street Squash Centre,7,2025-01-04,2.823911955977989,3.176088044022011
United Services Recreation Club 4,HKIS Div 15,United Services Recreation Club,7,2025-01-04,3.2371185592796397,2.7628814407203603
Physical Chess 5,Hong Kong Cricket Club 8,Cornwall Street Squash Centre,7,2025-01-04,3.4127063531765884,2.5872936468234116
Hong Kong Cricket Club 8,United Services Recreation Club 4,Hong Kong Cricket Club,8,2025-01-11,3.1785892946473235,2.8214107053526765
HKIS Div 15,Sha Tin 7,HK Squash Centre,8,2025-01-11,2.9469734867433717,3.0530265132566283
Squashathon One,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,8,2025-01-11,2.5192596298149073,3.4807403701850927
Royal Hong Kong Yacht Club Div 15,HKIS Div 15,Royal Hong Kong Yacht Club,9,2025-01-18,3.9064532266133067,2.0935467733866933
Sha Tin 7,Hong Kong Cricket Club 8,Cornwall Street Squash Centre,9,2025-01-18,2.8254127063531764,3.1745872936468236
United Services Recreation Club 4,Physical Chess 5,United Services Recreation Club,9,2025-01-18,2.773886943471736,3.226113056528264
Physical Chess 5,Sha Tin 7,Cornwall Street Squash Centre,10,2025-01-25,3.503751875937969,2.496248124062031
Hong Kong Cricket Club 8,Royal Hong Kong Yacht Club Div 15,Hong Kong Cricket Club,10,2025-01-25,2.5972986493246624,3.4027013506753376
HKIS Div 15,Squashathon One,HK Squash Centre,10,2025-01-25,2.944472236118059,3.055527763881941
Squashathon One,Hong Kong Cricket Club 8,Cornwall Street Squash Centre,11,2025-02-08,2.9924962481240622,3.0075037518759378
Royal Hong Kong Yacht Club Div 15,Physical Chess 5,Royal Hong Kong Yacht Club,11,2025-02-08,3.292646323161581,2.707353676838419
Sha Tin 7,United Services Recreation Club 4,Cornwall Street Squash Centre,11,2025-02-08,2.973486743371686,3.026513256628314
United Services Recreation Club 4,Royal Hong Kong Yacht Club Div 15,United Services Recreation Club,12,2025-02-15,2.4797398699349675,3.5202601300650325
Physical Chess 5,Squashathon One,Cornwall Street Squash Centre,12,2025-02-15,3.348174087043522,2.651825912956478
Hong Kong Cricket Club 8,HKIS Div 15,Hong Kong Cricket Club,12,2025-02-15,3.4017008504252124,2.5982991495747876
HKIS Div 15,Physical Chess 5,HK Squash Centre,13,2025-02-22,2.627813906953477,3.372186093046523
Squashathon One,United Services Recreation Club 4,Cornwall Street Squash Centre,13,2025-02-22,3.159079539769885,2.840920460230115
Royal Hong Kong Yacht Club Div 15,Sha Tin 7,Royal Hong Kong Yacht Club,13,2025-02-22,3.8414207103551776,2.1585792896448224
Squashathon One,Sha Tin 7,Cornwall Street Squash Centre,14,2025-03-01,3.2086043021510755,2.7913956978489245
HKIS Div 15,United Services Recreation Club 4,HK Squash Centre,14,2025-03-01,2.859429714857429,3.140570285142571
Hong Kong Cricket Club 8,Physical Chess 5,Hong Kong Cricket Club,14,2025-03-01,2.8749374687343674,3.1250625312656326
United Services Recreation Club 4,Hong Kong Cricket Club 8,United Services Recreation Club,15,2025-03-08,2.9024512256128063,3.0975487743871937
Sha Tin 7,HKIS Div 15,Cornwall Street Squash Centre,15,2025-03-08,3.0995497748874437,2.9004502251125563
Royal Hong Kong Yacht Club Div 15,Squashathon One,Royal Hong Kong Yacht Club,15,2025-03-08,3.632816408204102,2.367183591795898
HKIS Div 15,Royal Hong Kong Yacht Club Div 15,HK Squash Centre,16,2025-03-15,2.2791395697848924,3.7208604302151076
Hong Kong Cricket Club 8,Sha Tin 7,Hong Kong Cricket Club,16,2025-03-15,3.3921960980490247,2.6078039019509753
Physical Chess 5,United Services Recreation Club 4,Cornwall Street Squash Centre,16,2025-03-15,3.5317658829414706,2.4682341170585294
Sha Tin 7,Physical Chess 5,Cornwall Street Squash Centre,17,2025-03-22,2.4582291145572785,3.5417708854427215
Royal Hong Kong Yacht Club Div 15,Hong Kong Cricket Club 8,Royal Hong Kong Yacht Club,17,2025-03-22,3.6058029014507254,2.3941970985492746
Squashathon One,HKIS Div 15,Cornwall Street Squash Centre,17,2025-03-22,3.242621310655328,2.757378689344672
Hong Kong Cricket Club 8,Squashathon One,Hong Kong Cricket Club,18,2025-03-29,3.1645822911455728,2.8354177088544272
Physical Chess 5,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,18,2025-03-29,2.8779389694847426,3.1220610305152574
United Services Recreation Club 4,Sha Tin 7,United Services Recreation Club,18,2025-03-29,3.1190595297648827,2.8809404702351173
Royal Hong Kong Yacht Club Div 15,United Services Recreation Club 4,Royal Hong Kong Yacht Club,19,2025-04-05,3.693346673336668,2.306653326663332
Squashathon One,Physical Chess 5,Cornwall Street Squash Centre,19,2025-04-05,2.6323161580790395,3.3676838419209605
HKIS Div 15,Hong Kong Cricket Club 8,HK Squash Centre,19,2025-04-05,2.788894447223612,3.211105552776388
Physical Chess 5,HKIS Div 15,Cornwall Street Squash Centre,20,2025-04-12,3.617808904452226,2.382191095547774
United Services Recreation Club 4,Squashathon One,United Services Recreation Club,20,2025-04-12,3.0825412706353177,2.9174587293646823
Sha Tin 7,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,20,2025-04-12,2.4027013506753376,3.5972986493246624
Physical Chess 5,HKIS Div 15,Cornwall Street Squash Centre,21,2025-04-26,3.6033016508254128,2.3966983491745872
United Services Recreation Club 4,Squashathon One,United Services Recreation Club,21,2025-04-26,3.04352176088044,2.95647823911956
Sha Tin 7,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,21,2025-04-26,2.3706853426713357,3.6293146573286643
