Team Name,Home,Average Home Score,Average Away Score,Difference
Hong Kong Football Club L3A,Hong Kong Football Club (HKFC),2.75,2.0,0.75
Hong Kong Cricket Club L3,Hong Kong Cricket Club (HKCC),3.3333333333333335,3.0,0.3333333333333335
Hong Kong Football Club L3B,Hong Kong Football Club (HKFC),1.25,1.5,-0.25
Perrier Ladies,HK Squash Centre (HKSC),2.5,2.8333333333333335,-0.3333333333333335
