Team Name,Home,Average Home Score,Average Away Score,Difference
Alpha CUHK 1,Chinese University of HK (CUHK),2.1,1.75,0.3500000000000001
Friend Club 5,Pei Ho Street (PHSSC),4.0,3.75,0.25
Head Shatin 3,Cornwall Street (CSPSC),2.0,2.0,0.0
The Zero Squash Club 1,Cheung Fat (CFSC),2.111111111111111,2.2222222222222223,-0.11111111111111116
Hong Kong Football Club 8B,Hong Kong Football Club (HKFC),3.3333333333333335,3.6666666666666665,-0.33333333333333304
United Services Recreation Club 3,United Services Recreation Club (USRC),1.125,1.6,-0.4750000000000001
i-MASK Advance Squash Club 6,Cornwall Street (CSPSC),2.111111111111111,3.0,-0.8888888888888888
