Team Name,Home,Average Home Score,Average Away Score,Difference
CWB M1,Clear Water Bay Club (CWBC),1.8181818181818181,1.3,0.5181818181818181
Hong Kong Football Club M1A,Hong Kong Football Club (HKFC),1.8888888888888888,1.7777777777777777,0.11111111111111116
Royal Hong Kong Yacht Club M1,Royal Hong Kong Yacht Club (RHKYC),2.909090909090909,2.9,0.00909090909090926
Hong Kong Cricket Club M1,Hong Kong Cricket Club (HKCC),2.6,2.6363636363636362,-0.036363636363636154
Sovereign Group LRC Master 1,Ladies Recreation Club (LRC),2.090909090909091,2.2,-0.10909090909090935
Discovery Bay Masters,Discovery Bay Residents Club (DBRC),1.0,1.4,-0.3999999999999999
Hong Kong Football Club M1B,Hong Kong Football Club (HKFC),0.75,1.2,-0.44999999999999996
HK Club Gold,HK CLUB,2.2,2.909090909090909,-0.709090909090909
