Team Name,Home,Average Home Score,Average Away Score,Difference
i-MASK Advance Squash Club 1,Cornwall Street (CSPSC),3.6,3.2,0.3999999999999999
Hong Kong Football Club 4,Hong Kong Football Club (HKFC),4.75,4.5,0.25
Titlows,MTR Club House (MTRC),0.125,0.0,0.125
Hong Kong Fire Services 1,Cornwall Street (CSPSC),2.4,2.4,0.0
The New Generation,Cornwall Street (CSPSC),3.0,3.0,0.0
Hong Kong Cricket Club 1,Hong Kong Cricket Club (HKCC),3.25,3.5,-0.25
Sovereign Group LRC 4,Ladies Recreation Club (LRC),1.5,1.75,-0.25
HKU 1,HK Squash Centre (HKSC),1.125,1.875,-0.75
Head Shatin 1,Cornwall Street (CSPSC),2.8,3.8,-1.0
