Team Name,Home,Average Home Score,Average Away Score,Difference
Police 1,Police Sports & Recreation Club (PSRC),3.6,2.4,1.2000000000000002
Global 1,HK Squash Centre (HKSC),3.4,2.8,0.6000000000000001
Hong Kong Cricket Club 3,Hong Kong Cricket Club (HKCC),1.8,1.4,0.40000000000000013
Perrier KCC 6,Kowloon Cricket Club (KCC),3.6666666666666665,3.3636363636363638,0.30303030303030276
The Squash Club 1,Cornwall Street (CSPSC),1.8,1.8,0.0
Hong Kong Football Club 8A,Hong Kong Football Club (HKFC),1.4545454545454546,2.6666666666666665,-1.212121212121212
