Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
North District Sports Association 2,37.5,62.5,87.5,100.0,75.0,72.5,40
Squashathon 1,50.0,75.0,75.0,75.0,50.0,65.0,20
X-Alpha 5,60.0,100.0,25.0,25.0,66.66666666666666,55.33333333333333,21
Bravo,75.0,100.0,25.0,33.33333333333333,0.0,46.666666666666664,17
Humphrey Squash,50.0,25.0,50.0,33.33333333333333,33.33333333333333,38.33333333333333,33
HK Squash Gear,0.0,25.0,50.0,0.0,0.0,15.0,12
Yuen Long District Sports Association Limited,33.33333333333333,12.5,0.0,12.5,0.0,11.666666666666666,41
