Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Electrify Squash Div 6,0.0,-41.66666666666667,0.0,50.0,100.0,21.666666666666668
Hong Kong Football Club 6B,25.0,-25.0,50.0,25.0,25.0,20.0
Hong Kong Football Club 6A,-30.0,-13.333333333333343,46.66666666666666,40.0,20.0,12.666666666666657
Kowloon Cricket Club 6A,0.0,-10.0,-10.0,15.0,50.0,9.0
Global Squash 1,-13.333333333333329,-6.666666666666657,13.333333333333343,-13.333333333333329,40.0,4.000000000000014
X-Alpha 3,33.33333333333333,8.333333333333329,-8.333333333333336,-49.99999999999999,33.33333333333333,3.3333333333333286
Hong Kong Football Club 6C,15.0,5.0,10.0,-15.0,-6.666666666666671,1.6666666666666643
Hong Kong Cricket Club D6,33.33333333333333,0.0,-71.42857142857143,23.809523809523803,9.523809523809518,-0.9523809523809561
Ladies Recreation Club Div 6,42.857142857142854,4.761904761904773,-16.666666666666664,16.66666666666667,-60.0,-2.4761904761904745
Fusion Squash Club 1,-66.66666666666667,8.333333333333329,25.0,50.0,-50.0,-6.666666666666671
Uncles,-35.0,-15.0,15.0,-35.0,35.0,-7.0
Kowloon Cricket Club 6B,-30.0,-25.0,0.0,0.0,0.0,-11.0
