Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 5,80.0,100.0,40.0,60.0,80.0,72.0,50
Kinetic 3,40.0,50.0,70.0,80.0,50.0,58.0,50
BOSS,10.0,60.0,70.0,60.0,80.0,56.0,50
The Squash Club 3,50.0,50.0,60.0,70.0,40.0,54.0,50
Tuen Mun Squash Club,60.0,40.0,60.0,40.0,70.0,54.0,50
Star River 1,36.36363636363637,72.72727272727273,63.63636363636363,27.27272727272727,54.54545454545454,50.90909090909091,55
Global Squash 2,100.0,60.0,30.0,30.0,30.0,50.0,50
HKCC Tuesday Night Rockers,70.0,40.0,40.0,50.0,40.0,48.0,50
i-Mask Advance Squash Club 4,40.0,30.0,40.0,60.0,40.0,42.0,50
7NT,22.22222222222222,33.33333333333333,55.55555555555556,44.44444444444444,44.44444444444444,40.0,45
Invader Squash,40.0,10.0,20.0,30.0,20.0,24.0,50
