Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Football Club M3A,American Club - Yacht Club,Hong Kong Football Club,6,18/11/2021,3-2,"['1-3', '0-3', '3-1', '3-1', '3-0']",3,2,10,8
Hong Kong Cricket Club M3,Hong Kong Football Club M3B,Hong Kong Cricket Club,6,18/11/2021,5-0,"['3-2', '3-0', '3-0', '3-0', '3-0']",5,0,15,2
Hong Kong Cricket Club M3,Hong Kong Football Club M3A,Hong Kong Cricket Club,7,25/11/2021,3-2,"['3-0', '3-0', '1-3', '1-3', '3-2']",3,2,11,8
American Club - Yacht Club,Howards Folly Wine LRC Master 3,American Club,7,25/11/2021,0-5,"['0-3', '2-3', '0-3', '0-3', '0-3']",0,5,2,15
Jaws Master,Friend Club Master,Masters - HK Squash Centre,7,25/11/2021,2-3,"['0-3', '3-2', '0-3', '3-0', '1-3']",2,3,7,11
Hong Kong Football Club M3B,United Services Recreation Club M3,Hong Kong Football Club,7,25/11/2021,2-3,"['0-3', '3-1', '3-2', '0-3', '0-3']",2,3,6,12
Jaws Master,United Services Recreation Club M3,Masters - HK Squash Centre,8,02/12/2021,1-4,"['1-3', '0-3', '3-1', '2-3', '0-3']",1,4,6,13
American Club - Yacht Club,Friend Club Master,American Club,8,02/12/2021,2-3,"['3-0', '0-3', '0-3', '3-0', '2-3']",2,3,8,9
Hong Kong Cricket Club M3,Howards Folly Wine LRC Master 3,Hong Kong Cricket Club,8,02/12/2021,4-1,"['3-2', '3-0', '3-0', '3-2', '1-3']",4,1,13,7
Hong Kong Football Club M3A,Hong Kong Football Club M3B,Hong Kong Football Club,8,02/12/2021,3-2,"['3-1', '2-3', '3-1', '1-3', '3-1']",3,2,12,9
Howards Folly Wine LRC Master 3,Hong Kong Football Club M3A,Ladies Recreation Club,9,09/12/2021,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Friend Club Master,Hong Kong Cricket Club M3,Masters - Cornwall Street Squash Centre,9,09/12/2021,1-4,"['1-3', '3-2', '0-3', '0-3', '2-3']",1,4,6,14
United Services Recreation Club M3,American Club - Yacht Club,United Services Recreation Club,9,09/12/2021,4-1,"['3-1', '0-3', '3-1', '3-0', '3-0']",4,1,12,5
Hong Kong Football Club M3B,Jaws Master,Hong Kong Football Club,9,09/12/2021,1-4,"['1-3', '0-3', '0-3', '1-3', '3-0']",1,4,5,12
American Club - Yacht Club,Jaws Master,American Club,10,16/12/2021,1-4,"['0-3', '0-3', '1-3', '3-1', '0-3']",1,4,4,13
Hong Kong Cricket Club M3,United Services Recreation Club M3,Hong Kong Cricket Club,10,16/12/2021,2-3,"['2-3', '3-0', '3-0', '1-3', '0-3']",2,3,9,9
Hong Kong Football Club M3A,Friend Club Master,Hong Kong Football Club,10,16/12/2021,1-4,"['1-3', '1-3', '3-1', '2-3', '1-3']",1,4,8,13
Howards Folly Wine LRC Master 3,Hong Kong Football Club M3B,Ladies Recreation Club,10,16/12/2021,3-2,"['3-0', '3-1', '0-3', '3-2', '1-3']",3,2,10,9
Friend Club Master,Howards Folly Wine LRC Master 3,Masters - Cornwall Street Squash Centre,11,06/01/2022,2-3,"['1-3', '3-0', '0-3', '0-3', 'CR']",2,3,4,12
United Services Recreation Club M3,Hong Kong Football Club M3A,United Services Recreation Club,11,06/01/2022,4-1,"['3-1', '2-3', '3-2', '3-2', '3-1']",4,1,14,9
Jaws Master,Hong Kong Cricket Club M3,Masters - HK Squash Centre,11,06/01/2022,4-1,"['3-0', '3-1', '3-1', '0-3', '3-0']",4,1,12,5
Hong Kong Football Club M3B,American Club - Yacht Club,Hong Kong Football Club,11,06/01/2022,1-4,"['0-3', '0-3', '0-3', '3-0', '1-3']",1,4,4,12
