Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
YLJR 1,Friend Club 2,Yuen Long Jockey Club Squash Courts,1,05/10/2021,2-3,"['3-2', '0-3', '3-2', '1-3', '1-3']",2,3,8,13
Perrier Sergio Tacchini KCC 5,Hong Kong Football Club 5,Kowloon Cricket Club,1,05/10/2021,1-4,"['2-3', '3-1', '2-3', '0-3', '1-3']",1,4,8,13
Energetic,Sha Tin Squash Rackets Club 1,Cornwall Street Squash Centre,1,05/10/2021,4-1,"['1-3', '3-0', '3-0', '3-1', '3-0']",4,1,13,4
Friend Club 2,Perrier Sergio Tacchini KCC 5,Cornwall Street Squash Centre,2,19/10/2021,1-4,"['0-3', '1-3', '3-2', '1-3', '1-3']",1,4,6,14
YLJR 1,Energetic,Yuen Long Jockey Club Squash Courts,2,19/10/2021,2-3,"['3-1', '3-0', '0-3', '0-3', '0-3']",2,3,6,10
Hong Kong Football Club 5,Sha Tin Squash Rackets Club 1,Hong Kong Football Club,2,19/10/2021,5-0,"['3-1', '3-2', '3-1', '3-0', '3-0']",5,0,15,4
YLJR 1,Hong Kong Football Club 5,Yuen Long Jockey Club Squash Courts,3,26/10/2021,2-3,"['3-0', '2-3', '3-2', '1-3', '0-3']",2,3,9,11
Energetic,Friend Club 2,Cornwall Street Squash Centre,3,26/10/2021,1-4,"['0-3', '1-3', '0-3', '3-2', '0-3']",1,4,4,14
Sha Tin Squash Rackets Club 1,Perrier Sergio Tacchini KCC 5,Cornwall Street Squash Centre,3,26/10/2021,0-5,"['1-3', '1-3', '1-3', '0-3', '1-3']",0,5,4,15
Energetic,Perrier Sergio Tacchini KCC 5,Cornwall Street Squash Centre,4,02/11/2021,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Friend Club 2,Hong Kong Football Club 5,Cornwall Street Squash Centre,4,02/11/2021,3-2,"['3-0', '3-0', '1-3', '3-0', '0-3']",3,2,10,6
YLJR 1,Sha Tin Squash Rackets Club 1,Yuen Long Jockey Club Squash Courts,4,02/11/2021,4-1,"['3-2', '1-3', '3-2', '3-0', 'CR']",4,1,13,7
Friend Club 2,YLJR 1,Cornwall Street Squash Centre,5,09/11/2021,1-4,"['1-3', '0-3', '2-3', '3-0', '1-3']",1,4,7,12
Hong Kong Football Club 5,Perrier Sergio Tacchini KCC 5,Hong Kong Football Club,5,09/11/2021,2-3,"['1-3', '0-3', '0-3', '3-0', '3-0']",2,3,7,9
Sha Tin Squash Rackets Club 1,Energetic,Cornwall Street Squash Centre,5,09/11/2021,2-3,"['0-3', '3-0', '1-3', '2-3', '3-0']",2,3,9,9
Hong Kong Football Club 5,Energetic,Hong Kong Football Club,6,16/11/2021,4-1,"['3-1', '3-0', '3-2', '3-0', '1-3']",4,1,13,6
YLJR 1,Perrier Sergio Tacchini KCC 5,Yuen Long Jockey Club Squash Courts,6,16/11/2021,2-3,"['3-0', '0-3', '1-3', '2-3', '3-0']",2,3,9,9
Friend Club 2,Sha Tin Squash Rackets Club 1,Cornwall Street Squash Centre,6,16/11/2021,3-2,"['0-3', '3-1', '3-0', '3-0', '0-3']",3,2,9,7
Perrier Sergio Tacchini KCC 5,Friend Club 2,Kowloon Cricket Club,7,23/11/2021,4-1,"['3-1', '3-2', '3-0', '1-3', '3-0']",4,1,13,6
Energetic,YLJR 1,Cornwall Street Squash Centre,7,23/11/2021,1-4,"['1-3', '1-3', '2-3', '3-1', '0-3']",1,4,7,13
Sha Tin Squash Rackets Club 1,Hong Kong Football Club 5,Cornwall Street Squash Centre,7,23/11/2021,1-4,"['3-1', '0-3', '0-3', '0-3', 'CR']",1,4,3,13
Hong Kong Football Club 5,YLJR 1,Hong Kong Football Club,8,30/11/2021,3-2,"['1-3', '0-3', '3-0', '3-0', '3-0']",3,2,10,6
Friend Club 2,Energetic,Cornwall Street Squash Centre,8,30/11/2021,5-0,"['3-0', '3-0', '3-0', '3-0', 'CR']",5,0,15,0
Perrier Sergio Tacchini KCC 5,Sha Tin Squash Rackets Club 1,Kowloon Cricket Club,8,30/11/2021,5-0,"['3-1', '3-0', '3-0', '3-1', '3-0']",5,0,15,2
Perrier Sergio Tacchini KCC 5,Energetic,Kowloon Cricket Club,9,07/12/2021,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hong Kong Football Club 5,Friend Club 2,Hong Kong Football Club,9,07/12/2021,3-2,"['3-2', '0-3', '3-1', '0-3', '3-1']",3,2,9,10
Sha Tin Squash Rackets Club 1,YLJR 1,Cornwall Street Squash Centre,9,07/12/2021,3-2,"['1-3', '3-0', '1-3', '3-1', 'CR']",3,2,11,7
YLJR 1,Friend Club 2,Yuen Long Jockey Club Squash Courts,10,14/12/2021,1-4,"['0-3', '0-3', '0-3', '0-3', '3-0']",1,4,3,12
Hong Kong Football Club 5,Perrier Sergio Tacchini KCC 5,Hong Kong Football Club,10,14/12/2021,1-4,"['1-3', '1-3', '1-3', '1-3', '3-0']",1,4,7,12
Energetic,Sha Tin Squash Rackets Club 1,Cornwall Street Squash Centre,10,14/12/2021,0-5,"['1-3', '0-3', '1-3', '0-3', '0-3']",0,5,2,15
Energetic,Hong Kong Football Club 5,Cornwall Street Squash Centre,11,04/01/2022,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
Perrier Sergio Tacchini KCC 5,YLJR 1,Kowloon Cricket Club,11,04/01/2022,4-1,"['2-3', '3-2', '3-0', '3-1', 'CR']",4,1,14,6
Sha Tin Squash Rackets Club 1,Friend Club 2,Cornwall Street Squash Centre,11,04/01/2022,4-1,"['3-2', '3-1', '3-0', '0-3', '3-0']",4,1,12,6
