Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
The Hong Kong Jockey Club Div 10,Old Squash Fellows,HKJC Sha Tin Club House,1,04/10/2021,3-2,"['0-3', '3-2', '3-0', '3-0', '0-3']",3,2,9,8
Social Squash Team,Ossan's Squash,HK Squash Centre,1,04/10/2021,1-4,"['3-1', '1-3', '2-3', '1-3', '0-3']",1,4,7,13
Friend Club 6,The Squash Club 2,Cornwall Street Squash Centre,1,04/10/2021,3-2,"['3-0', '3-0', '1-3', '0-3', '3-2']",3,2,10,8
United Services Recreation Club 3,Twister 2,United Services Recreation Club,1,04/10/2021,1-4,"['0-3', '3-2', '2-3', '1-3', '2-3']",1,4,8,14
Hong Kong Cricket Club 4,Friend Club 5,Hong Kong Cricket Club,1,04/10/2021,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hong Kong Cricket Club 4,Hong Kong Football Club 10,Hong Kong Cricket Club,2,11/10/2021,2-3,"['3-0', '1-3', '0-3', '0-3', '3-1']",2,3,7,10
Friend Club 5,Twister 2,Cornwall Street Squash Centre,2,11/10/2021,2-3,"['3-0', '0-3', '3-1', '0-3', '0-3']",2,3,6,10
Friend Club 6,United Services Recreation Club 3,Cornwall Street Squash Centre,2,11/10/2021,5-0,"['3-1', '3-1', '3-0', '3-1', '3-1']",5,0,15,4
The Squash Club 2,Ossan's Squash,Cornwall Street Squash Centre,2,11/10/2021,2-3,"['0-3', '0-3', '3-2', '3-2', '0-3']",2,3,6,13
Social Squash Team,The Hong Kong Jockey Club Div 10,HK Squash Centre,2,11/10/2021,3-2,"['1-3', '0-3', '3-1', '3-2', '3-0']",3,2,10,9
Old Squash Fellows,Social Squash Team,HK Squash Centre,3,18/10/2021,1-4,"['3-0', '0-3', '0-3', '1-3', '0-3']",1,4,4,12
The Hong Kong Jockey Club Div 10,The Squash Club 2,HKJC Sha Tin Club House,3,18/10/2021,2-3,"['3-0', '0-3', '1-3', '1-3', '3-0']",2,3,8,9
United Services Recreation Club 3,Ossan's Squash,United Services Recreation Club,3,18/10/2021,1-4,"['1-3', '1-3', '0-3', '0-3', 'WO']",1,4,2,15
Friend Club 6,Friend Club 5,Cornwall Street Squash Centre,3,18/10/2021,5-0,"['3-0', '3-1', '3-0', '3-1', '3-0']",5,0,15,2
Hong Kong Football Club 10,Twister 2,Hong Kong Football Club,3,18/10/2021,3-2,"['3-0', '3-2', '1-3', '3-0', '2-3']",3,2,12,8
Hong Kong Cricket Club 4,Twister 2,Hong Kong Cricket Club,4,25/10/2021,3-2,"['3-1', '0-3', '3-1', '0-3', '3-0']",3,2,9,8
Friend Club 6,Hong Kong Football Club 10,Cornwall Street Squash Centre,4,25/10/2021,5-0,"['3-1', '3-2', '3-1', '3-1', '3-2']",5,0,15,7
Friend Club 5,Ossan's Squash,Cornwall Street Squash Centre,4,25/10/2021,1-4,"['0-3', '0-3', '3-1', '1-3', '0-3']",1,4,4,13
The Hong Kong Jockey Club Div 10,United Services Recreation Club 3,HKJC Sha Tin Club House,4,25/10/2021,2-3,"['0-3', '1-3', '0-3', '3-0', '3-2']",2,3,7,11
The Squash Club 2,Old Squash Fellows,Cornwall Street Squash Centre,4,25/10/2021,3-2,"['0-3', '0-3', '3-0', '3-0', '3-0']",3,2,9,6
Social Squash Team,The Squash Club 2,HK Squash Centre,5,01/11/2021,4-1,"['3-0', '3-0', '3-2', '2-3', '3-1']",4,1,14,6
United Services Recreation Club 3,Old Squash Fellows,United Services Recreation Club,5,01/11/2021,2-3,"['1-3', '3-2', '3-0', '0-3', '0-3']",2,3,7,11
The Hong Kong Jockey Club Div 10,Friend Club 5,HKJC Sha Tin Club House,5,01/11/2021,4-1,"['3-0', '3-2', '3-0', '1-3', '3-0']",4,1,13,5
Ossan's Squash,Hong Kong Football Club 10,Cornwall Street Squash Centre,5,01/11/2021,4-1,"['3-1', '3-1', '3-0', '0-3', '3-2']",4,1,12,7
