Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Sha Tin Squash Rackets Club 3,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,1,08/10/2021,2-3,"['1-3', '2-3', '3-1', '2-3', '3-0']",2,3,11,10
i-Mask Advance Squash Club 3,TOMCAT,Cornwall Street Squash Centre,1,08/10/2021,1-4,"['0-3', '1-3', '3-0', '1-3', 'CR']",1,4,5,12
Studio Pro,Revolution,HK Squash Centre,1,08/10/2021,3-2,"['0-3', '0-3', '3-2', '3-2', '3-1']",3,2,9,11
Xavier,EdUHK,Cornwall Street Squash Centre,1,08/10/2021,5-0,"['3-1', '3-0', '3-1', '3-1', '3-1']",5,0,15,4
Squashathon Zero,Xavier,Cornwall Street Squash Centre,2,15/10/2021,1-4,"['0-3', '1-3', '0-3', '2-3', '3-1']",1,4,6,13
EdUHK,Studio Pro,Cornwall Street Squash Centre,2,15/10/2021,1-4,"['3-2', '0-3', '0-3', '0-3', '0-3']",1,4,3,14
Revolution,i-Mask Advance Squash Club 3,HK Squash Centre,2,15/10/2021,4-1,"['3-0', '3-1', '1-3', 'CR', 'CR']",4,1,13,4
TOMCAT,Sha Tin Squash Rackets Club 3,Cornwall Street Squash Centre,2,15/10/2021,2-3,"['3-2', '3-1', '1-3', '0-3', '0-3']",2,3,7,12
Hong Kong Cricket Club 6,TOMCAT,Hong Kong Cricket Club,3,22/10/2021,1-4,"['2-3', '1-3', '0-3', '3-0', '0-3']",1,4,6,12
Sha Tin Squash Rackets Club 3,Revolution,Cornwall Street Squash Centre,3,22/10/2021,3-2,"['1-3', '3-0', '3-1', '1-3', 'CR']",3,2,11,7
i-Mask Advance Squash Club 3,EdUHK,Cornwall Street Squash Centre,3,22/10/2021,3-2,"['2-3', '3-0', '3-1', '0-3', 'CR']",3,2,11,7
Studio Pro,Squashathon Zero,HK Squash Centre,3,22/10/2021,2-3,"['3-0', '0-3', '0-3', '3-1', '1-3']",2,3,7,10
Xavier,Studio Pro,Cornwall Street Squash Centre,4,29/10/2021,3-2,"['3-0', '3-1', '1-3', '2-3', '3-1']",3,2,12,8
Squashathon Zero,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,4,29/10/2021,4-1,"['3-0', '3-0', '0-3', '3-1', '3-0']",4,1,12,4
