Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Young Player 1B,FWD,HK Squash Centre,1,07/10/2021,3-0,"['3-2', '3-1', '3-0']",3,0,9,3
Perrier Sergio Tacchini KCC 1,Hong Kong Football Club 1,Kowloon Cricket Club,1,07/10/2021,3-0,"['3-1', '3-0', '3-0']",3,0,9,1
FWD,Hong Kong Football Club 1,HK Squash Centre,2,21/10/2021,1-2,"['3-1', '0-3', '1-3']",1,2,4,7
Young Player 1A,Young Player 1B,HK Squash Centre,2,21/10/2021,0-3,"['0-3', '2-3', '0-3']",0,3,2,9
Hong Kong Football Club 1,Young Player 1A,Hong Kong Football Club,3,28/10/2021,1-2,"['3-1', '2-3', '1-3']",1,2,6,7
Perrier Sergio Tacchini KCC 1,FWD,Kowloon Cricket Club,3,28/10/2021,3-0,"['3-2', '3-1', '3-0']",3,0,9,3
Young Player 1A,Perrier Sergio Tacchini KCC 1,HK Squash Centre,4,04/11/2021,1-2,"['2-3', '3-1', '1-3']",1,2,6,7
Perrier Sergio Tacchini KCC 1,Young Player 1B,Kowloon Cricket Club,5,11/11/2021,3-0,"['3-1', '3-2', '3-0']",3,0,9,3
FWD,Young Player 1A,HK Squash Centre,5,11/11/2021,1-2,"['3-2', '1-3', '0-3']",1,2,4,8
FWD,Young Player 1B,HK Squash Centre,6,18/11/2021,1-2,"['3-2', '1-3', '2-3']",1,2,6,8
Hong Kong Football Club 1,Perrier Sergio Tacchini KCC 1,Hong Kong Football Club,6,18/11/2021,1-2,"['3-0', '0-3', '0-3']",1,2,3,6
Hong Kong Football Club 1,FWD,Hong Kong Football Club,7,25/11/2021,3-0,"['3-0', '3-1', '3-2']",3,0,9,3
Young Player 1B,Young Player 1A,HK Squash Centre,7,25/11/2021,3-0,"['3-1', '3-2', '3-2']",3,0,9,5
Young Player 1A,Hong Kong Football Club 1,HK Squash Centre,8,02/12/2021,0-3,"['0-3', '0-3', '1-3']",0,3,1,9
FWD,Perrier Sergio Tacchini KCC 1,HK Squash Centre,8,02/12/2021,0-3,"['0-3', '1-3', '0-3']",0,3,1,9
Perrier Sergio Tacchini KCC 1,Young Player 1A,Kowloon Cricket Club,9,09/12/2021,2-1,"['3-0', '0-3', '3-0']",2,1,6,3
Hong Kong Football Club 1,Young Player 1B,Hong Kong Football Club,9,09/12/2021,3-0,"['3-0', '3-0', '3-0']",3,0,9,0
Young Player 1B,Perrier Sergio Tacchini KCC 1,HK Squash Centre,10,16/12/2021,1-2,"['3-1', '2-3', '0-3']",1,2,5,7
Young Player 1A,FWD,HK Squash Centre,10,16/12/2021,2-1,"['3-0', '3-0', '1-3']",2,1,7,3
Young Player 1B,FWD,HK Squash Centre,11,06/01/2022,3-0,"['3-2', '3-2', '3-2']",3,0,9,6
Perrier Sergio Tacchini KCC 1,Hong Kong Football Club 1,Kowloon Cricket Club,11,06/01/2022,3-0,"['3-0', '3-1', '3-1']",3,0,9,2
