Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Perrier Sergio Tacchini KCC 7,Vitality Squash 1,Kowloon Cricket Club,1,06/10/2021,4-1,"['3-1', '3-1', '3-0', '3-0', '0-3']",4,1,12,5
KTSC,Physical Chess 2,Cornwall Street Squash Centre,1,06/10/2021,1-4,"['0-3', '1-3', '3-0', '0-3', '0-3']",1,4,4,12
Hong Kong Cricket Club 5,Hong Kong Football Club 11,Hong Kong Cricket Club,1,06/10/2021,3-2,"['3-0', '3-2', '3-1', '2-3', '1-3']",3,2,12,9
HKU 2,Hong Kong Cricket Club 5,Cornwall Street Squash Centre,2,13/10/2021,2-3,"['3-0', '0-3', '0-3', '3-0', '1-3']",2,3,7,9
Hong Kong Football Club 11,KTSC,Hong Kong Football Club,2,13/10/2021,3-2,"['0-3', '2-3', '3-0', '3-0', '3-0']",3,2,11,6
Perrier Sergio Tacchini KCC 7,Physical Chess 2,Kowloon Cricket Club,2,13/10/2021,4-1,"['3-0', '1-3', '3-2', '3-2', '3-0']",4,1,13,7
Vitality Squash 1,Physical Chess 2,Pei Ho Street Sports Centre,3,20/10/2021,2-3,"['0-3', '3-0', '3-1', '2-3', '2-3']",2,3,10,10
Perrier Sergio Tacchini KCC 7,Hong Kong Football Club 11,Kowloon Cricket Club,3,20/10/2021,4-1,"['3-0', '3-1', '3-1', '0-3', '3-0']",4,1,12,5
KTSC,HKU 2,Pei Ho Street Sports Centre,3,20/10/2021,2-3,"['2-3', '1-3', '3-0', '3-0', '1-3']",2,3,10,9
KTSC,Hong Kong Cricket Club 5,Cornwall Street Squash Centre,4,27/10/2021,2-3,"['3-2', '2-3', '0-3', '3-1', '1-3']",2,3,9,12
HKU 2,Perrier Sergio Tacchini KCC 7,Cornwall Street Squash Centre,4,27/10/2021,2-3,"['1-3', '0-3', '3-1', '3-1', '0-3']",2,3,7,11
Hong Kong Football Club 11,Vitality Squash 1,Hong Kong Football Club,4,27/10/2021,3-2,"['2-3', '3-2', '2-3', '3-1', '3-0']",3,2,13,9
Vitality Squash 1,HKU 2,HK Squash Centre,5,03/11/2021,3-2,"['1-3', '1-3', '3-1', '3-0', '3-0']",3,2,11,7
Perrier Sergio Tacchini KCC 7,Hong Kong Cricket Club 5,Kowloon Cricket Club,5,03/11/2021,4-1,"['3-0', '3-1', '3-2', '2-3', '3-0']",4,1,14,6
KTSC,Perrier Sergio Tacchini KCC 7,Cornwall Street Squash Centre,6,10/11/2021,1-4,"['0-3', '2-3', '3-2', '0-3', '0-3']",1,4,5,14
Vitality Squash 1,Hong Kong Cricket Club 5,HK Squash Centre,6,10/11/2021,4-1,"['3-2', '2-3', '3-0', '3-0', '3-0']",4,1,14,5
HKU 2,Physical Chess 2,Cornwall Street Squash Centre,6,10/11/2021,1-4,"['3-1', '0-3', '0-3', '0-3', '1-3']",1,4,4,13
Hong Kong Football Club 11,HKU 2,Hong Kong Football Club,7,17/11/2021,4-1,"['0-3', '3-0', '3-0', '3-2', '3-1']",4,1,12,6
Physical Chess 2,Hong Kong Cricket Club 5,Cornwall Street Squash Centre,7,17/11/2021,4-1,"['3-1', '3-0', '3-0', '3-2', '0-3']",4,1,12,6
Vitality Squash 1,KTSC,HK Squash Centre,7,17/11/2021,3-2,"['0-3', '0-3', '3-0', '3-1', '3-0']",3,2,9,7
Vitality Squash 1,Perrier Sergio Tacchini KCC 7,HK Squash Centre,8,24/11/2021,2-3,"['0-3', '0-3', '2-3', '3-2', '3-0']",2,3,8,11
Physical Chess 2,KTSC,Cornwall Street Squash Centre,8,24/11/2021,3-2,"['1-3', '3-0', '0-3', '3-2', '3-0']",3,2,10,8
Hong Kong Cricket Club 5,Hong Kong Football Club 11,Hong Kong Cricket Club,8,24/11/2021,3-1,"['3-0', '3-1', '0-3', '3-0']",3,1,9,4
Hong Kong Cricket Club 5,HKU 2,Hong Kong Cricket Club,9,01/12/2021,2-3,"['0-3', '0-3', '3-0', '3-0', '0-3']",2,3,6,9
KTSC,Hong Kong Football Club 11,Cornwall Street Squash Centre,9,01/12/2021,3-2,"['3-0', '3-1', '3-0', '0-3', '0-3']",3,2,9,7
Physical Chess 2,Perrier Sergio Tacchini KCC 7,Cornwall Street Squash Centre,9,01/12/2021,3-2,"['0-3', '3-0', '3-0', '3-0', '0-3']",3,2,9,6
Physical Chess 2,Vitality Squash 1,Cornwall Street Squash Centre,10,08/12/2021,3-2,"['3-1', '3-0', '3-0', '0-3', '0-3']",3,2,9,7
Hong Kong Football Club 11,Perrier Sergio Tacchini KCC 7,Hong Kong Football Club,10,08/12/2021,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
HKU 2,KTSC,Cornwall Street Squash Centre,10,08/12/2021,2-3,"['3-2', '2-3', '0-3', '0-3', '3-0']",2,3,8,11
Hong Kong Cricket Club 5,KTSC,Hong Kong Cricket Club,11,15/12/2021,4-1,"['0-3', '3-1', '3-1', '3-0', '3-0']",4,1,12,5
Perrier Sergio Tacchini KCC 7,HKU 2,Kowloon Cricket Club,11,15/12/2021,4-1,"['3-0', '3-2', '3-0', '3-0', '1-3']",4,1,13,5
Vitality Squash 1,Hong Kong Football Club 11,HK Squash Centre,11,15/12/2021,3-2,"['3-1', '0-3', '3-0', '3-0', '2-3']",3,2,11,7
