Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Football Club M4A,Bolton,Hong Kong Football Club,9,09/12/2021,4-1,"['2-3', '3-2', '3-0', '3-0', '3-0']",4,1,14,5
The Hong Kong Jockey Club M4,Hong Kong Cricket Club M4,HKJC Sha Tin Club House,9,09/12/2021,5-0,"['3-2', '3-2', '3-1', '3-0', '3-0']",5,0,15,5
The HK Club Blue,WAKO Masters,HK CLUB,9,09/12/2021,1-4,"['3-2', '0-3', '0-3', '0-3', '0-3']",1,4,3,14
RHKYC M4,The HK Club Blue,Royal Hong Kong Yacht Club,10,16/12/2021,5-0,"['3-2', '3-2', '3-0', '3-0', '3-0']",5,0,15,4
WAKO Masters,The Hong Kong Jockey Club M4,Masters - HK Squash Centre,10,16/12/2021,2-3,"['3-1', '3-0', '2-3', '1-3', '0-3']",2,3,9,10
Hong Kong Cricket Club M4,Bolton,Hong Kong Cricket Club,10,16/12/2021,4-1,"['1-3', '3-0', '3-0', '3-0', '3-1']",4,1,13,4
Hong Kong Football Club M4A,Phoenix,Hong Kong Football Club,10,16/12/2021,1-4,"['0-3', '0-3', '3-0', '1-3', '1-3']",1,4,5,12
Perrier Sergio Tacchini KCC M4,Alpha CUHK Master,Kowloon Cricket Club,10,16/12/2021,3-2,"['1-3', '3-0', '0-3', '3-1', '3-0']",3,2,10,7
Alpha CUHK Master,Hong Kong Football Club M4A,Masters - Cornwall Street Squash Centre,11,06/01/2022,1-4,"['0-3', '1-3', '0-3', '1-3', '3-0']",1,4,5,12
Phoenix,Hong Kong Cricket Club M4,Masters - HK Squash Centre,11,06/01/2022,3-2,"['3-0', '3-0', '3-2', '0-3', '1-3']",3,2,10,8
Bolton,WAKO Masters,Masters - HK Squash Centre,11,06/01/2022,1-4,"['3-0', '2-3', '0-3', '0-3', '0-3']",1,4,5,12
The Hong Kong Jockey Club M4,RHKYC M4,HKJC Sha Tin Club House,11,06/01/2022,5-0,"['3-0', '3-1', '3-1', '3-0', '3-1']",5,0,15,3
