Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
HKPF Squash Team,Tuen Mun Squash Club,Cornwall Street Squash Centre,1,06/10/2021,3-2,"['3-0', '0-3', '3-2', '3-2', '0-3']",3,2,9,10
LCC,Relay 1,Pei Ho Street Sports Centre,1,06/10/2021,4-1,"['3-0', '3-0', '3-2', '3-0', '1-3']",4,1,13,5
Martinis,i-Mask Advance Squash Club 5,Pei Ho Street Sports Centre,1,06/10/2021,5-0,"['3-0', '3-0', '3-0', 'CR', 'CR']",5,0,15,0
Hong Kong Racketlon Association 1,Boss,HK Squash Centre,1,06/10/2021,2-3,"['1-3', '3-0', '3-2', '1-3', '0-3']",2,3,8,11
Hong Kong Racketlon Association 1,Martinis,HK Squash Centre,2,13/10/2021,2-3,"['1-3', '0-3', '3-1', '3-0', '1-3']",2,3,8,10
i-Mask Advance Squash Club 5,LCC,Cornwall Street Squash Centre,2,13/10/2021,1-4,"['3-0', '0-3', '0-3', '0-3', '0-3']",1,4,3,12
Relay 1,HKPF Squash Team,Pei Ho Street Sports Centre,2,13/10/2021,3-2,"['0-3', '3-2', '3-2', '3-0', '0-3']",3,2,9,10
Boss,Tuen Mun Squash Club,Pei Ho Street Sports Centre,2,13/10/2021,4-1,"['3-1', '0-3', '3-0', '3-2', '3-0']",4,1,12,6
Tuen Mun Squash Club,Relay 1,Cornwall Street Squash Centre,3,20/10/2021,5-0,"['3-1', '3-1', '3-2', '3-1', '3-0']",5,0,15,5
HKPF Squash Team,i-Mask Advance Squash Club 5,Cornwall Street Squash Centre,3,20/10/2021,2-3,"['0-3', '1-3', '3-1', '0-3', '3-0']",2,3,7,10
LCC,Hong Kong Racketlon Association 1,Cornwall Street Squash Centre,3,20/10/2021,3-2,"['1-3', '3-1', '0-3', '3-0', '3-0']",3,2,10,7
Martinis,Boss,Cornwall Street Squash Centre,3,20/10/2021,2-3,"['3-2', '1-3', '3-0', '0-3', '1-3']",2,3,8,11
Martinis,LCC,Cornwall Street Squash Centre,4,27/10/2021,1-4,"['0-3', '0-3', '3-0', '0-3', '0-3']",1,4,3,12
Hong Kong Racketlon Association 1,HKPF Squash Team,HK Squash Centre,4,27/10/2021,3-2,"['0-3', '3-0', '3-0', '3-0', '2-3']",3,2,11,6
i-Mask Advance Squash Club 5,Tuen Mun Squash Club,Cornwall Street Squash Centre,4,27/10/2021,4-1,"['3-0', '3-0', '3-1', '0-3', '3-0']",4,1,12,4
Boss,Relay 1,Pei Ho Street Sports Centre,4,27/10/2021,3-2,"['0-3', '3-0', '3-0', '0-3', '3-0']",3,2,9,6
Relay 1,i-Mask Advance Squash Club 5,Cornwall Street Squash Centre,5,03/11/2021,1-4,"['2-3', '0-3', '0-3', '0-3', '3-0']",1,4,5,12
Tuen Mun Squash Club,Hong Kong Racketlon Association 1,Cornwall Street Squash Centre,5,03/11/2021,3-2,"['0-3', '3-1', '3-2', '3-1', '0-3']",3,2,9,10
HKPF Squash Team,Martinis,Pei Ho Street Sports Centre,5,03/11/2021,2-3,"['0-3', '2-3', '3-0', '0-3', '3-0']",2,3,8,9
LCC,Boss,Cornwall Street Squash Centre,5,03/11/2021,3-2,"['3-1', '3-1', '0-3', '1-3', '3-2']",3,2,10,10
LCC,HKPF Squash Team,Cornwall Street Squash Centre,6,10/11/2021,3-2,"['3-2', '3-0', '1-3', '2-3', '3-0']",3,2,12,8
Martinis,Tuen Mun Squash Club,Cornwall Street Squash Centre,6,10/11/2021,3-2,"['3-1', '3-1', '0-3', '0-3', '3-1']",3,2,9,9
Hong Kong Racketlon Association 1,Relay 1,HK Squash Centre,6,10/11/2021,3-2,"['0-3', '3-0', '3-0', '2-3', '3-0']",3,2,11,6
Boss,i-Mask Advance Squash Club 5,Cornwall Street Squash Centre,6,10/11/2021,2-3,"['0-3', '3-0', '0-3', '0-3', 'CR']",2,3,3,12
i-Mask Advance Squash Club 5,Hong Kong Racketlon Association 1,Pei Ho Street Sports Centre,7,17/11/2021,1-4,"['0-3', '2-3', '0-3', '0-3', '3-0']",1,4,5,12
Relay 1,Martinis,Cornwall Street Squash Centre,7,17/11/2021,2-3,"['0-3', '0-3', '0-3', '3-0', '3-1']",2,3,6,10
Tuen Mun Squash Club,LCC,Cornwall Street Squash Centre,7,17/11/2021,2-3,"['1-3', '3-0', '3-2', '1-3', '1-3']",2,3,9,11
HKPF Squash Team,Boss,Pei Ho Street Sports Centre,7,17/11/2021,1-4,"['3-0', '0-3', '1-3', '2-3', '1-3']",1,4,7,12
Tuen Mun Squash Club,HKPF Squash Team,Cornwall Street Squash Centre,8,24/11/2021,3-2,"['3-1', '3-1', '3-1', '2-3', '0-3']",3,2,11,9
Relay 1,LCC,Pei Ho Street Sports Centre,8,24/11/2021,1-4,"['2-3', '1-3', '0-3', '3-1', '0-3']",1,4,6,13
i-Mask Advance Squash Club 5,Martinis,Cornwall Street Squash Centre,8,24/11/2021,3-2,"['3-1', '0-3', '0-3', '3-1', '3-0']",3,2,9,8
Boss,Hong Kong Racketlon Association 1,Cornwall Street Squash Centre,8,24/11/2021,2-3,"['0-3', '3-1', '1-3', '3-1', '1-3']",2,3,8,11
Martinis,Hong Kong Racketlon Association 1,Cornwall Street Squash Centre,9,01/12/2021,3-2,"['3-0', '3-0', '3-1', '0-3', '1-3']",3,2,10,7
LCC,i-Mask Advance Squash Club 5,Pei Ho Street Sports Centre,9,01/12/2021,4-1,"['3-0', '3-1', '0-3', '3-0', '3-0']",4,1,12,4
HKPF Squash Team,Relay 1,Cornwall Street Squash Centre,9,01/12/2021,2-3,"['3-0', '0-3', '0-3', '3-2', '1-3']",2,3,7,11
Tuen Mun Squash Club,Boss,Pei Ho Street Sports Centre,9,01/12/2021,3-2,"['3-0', '3-0', '1-3', '1-3', '3-0']",3,2,11,6
Relay 1,Tuen Mun Squash Club,Cornwall Street Squash Centre,10,08/12/2021,0-5,"['2-3', '0-3', '0-3', '2-3', '2-3']",0,5,6,15
i-Mask Advance Squash Club 5,HKPF Squash Team,Cornwall Street Squash Centre,10,08/12/2021,3-2,"['3-0', '0-3', '3-1', '3-2', 'CR']",3,2,12,6
Hong Kong Racketlon Association 1,LCC,HK Squash Centre,10,08/12/2021,2-3,"['2-3', '1-3', '2-3', '3-0', '3-0']",2,3,11,9
Boss,Martinis,Cornwall Street Squash Centre,10,08/12/2021,0-5,"['0-3', '0-3', '2-3', '0-3', '0-3']",0,5,2,15
LCC,Martinis,Cornwall Street Squash Centre,11,15/12/2021,3-2,"['3-1', '2-3', '1-3', '3-0', '3-0']",3,2,12,7
HKPF Squash Team,Hong Kong Racketlon Association 1,Cornwall Street Squash Centre,11,15/12/2021,3-2,"['2-3', '3-2', '0-3', '3-0', '3-1']",3,2,11,9
Tuen Mun Squash Club,i-Mask Advance Squash Club 5,Cornwall Street Squash Centre,11,15/12/2021,1-4,"['1-3', '3-1', '0-3', '1-3', '1-3']",1,4,6,13
Relay 1,Boss,Cornwall Street Squash Centre,11,15/12/2021,3-2,"['3-0', '0-3', '2-3', '3-1', '3-2']",3,2,11,9
i-Mask Advance Squash Club 5,Relay 1,Cornwall Street Squash Centre,12,05/01/2022,4-1,"['3-0', '3-0', '3-1', '3-0', '1-3']",4,1,13,4
Hong Kong Racketlon Association 1,Tuen Mun Squash Club,HK Squash Centre,12,05/01/2022,2-3,"['3-0', '0-3', '3-1', '0-3', '0-3']",2,3,6,10
Martinis,HKPF Squash Team,Cornwall Street Squash Centre,12,05/01/2022,3-2,"['1-3', '3-1', '3-1', '3-0', '1-3']",3,2,11,8
Boss,LCC,Cornwall Street Squash Centre,12,05/01/2022,2-3,"['1-3', '0-3', '3-0', '3-0', '1-3']",2,3,8,9
