Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
YLJR 3,i-Mask Advance Squash Club 7,Yeung Uk Road Sports Centre,1,08/10/2021,1-4,"['0-3', '0-3', '0-3', '3-0', '0-3']",1,4,3,12
MIRROR & ERROR,Smart Squash 3,Cornwall Street Squash Centre,1,08/10/2021,4-1,"['3-0', '0-3', 'CR', 'CR', 'CR']",4,1,12,3
Fusion Squash Club 4,TNG 3,HK Squash Centre,1,08/10/2021,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Energy Squash 2,Sha Tin Squash Rackets Club 6,HK Squash Centre,1,08/10/2021,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Sha Tin Squash Rackets Club 6,TNG 3,Cornwall Street Squash Centre,2,15/10/2021,4-1,"['3-0', '3-0', '3-0', '0-3', '3-0']",4,1,12,3
Fusion Squash Club 4,MIRROR & ERROR,HK Squash Centre,2,15/10/2021,2-3,"['0-3', '1-3', '3-0', '3-0', '1-3']",2,3,8,9
YLJR 3,Smart Squash 3,Yeung Uk Road Sports Centre,2,15/10/2021,4-1,"['3-2', '0-3', '3-1', '3-0', '3-1']",4,1,12,7
Energy Squash 2,i-Mask Advance Squash Club 7,HK Squash Centre,2,15/10/2021,0-5,"['0-3', '0-3', '0-3', '0-3', 'CR']",0,5,0,15
i-Mask Advance Squash Club 7,Smart Squash 3,Cornwall Street Squash Centre,3,22/10/2021,5-0,"['3-0', '3-2', '3-0', 'CR', 'CR']",5,0,15,2
YLJR 3,Fusion Squash Club 4,Yeung Uk Road Sports Centre,3,22/10/2021,3-2,"['3-2', '3-0', '0-3', '0-3', '3-0']",3,2,9,8
MIRROR & ERROR,Sha Tin Squash Rackets Club 6,HK Squash Centre,3,22/10/2021,4-1,"['3-0', '3-0', '3-0', '3-0', '0-3']",4,1,12,3
TNG 3,Energy Squash 2,Cornwall Street Squash Centre,3,22/10/2021,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
TNG 3,MIRROR & ERROR,Cornwall Street Squash Centre,4,29/10/2021,1-4,"['0-3', '1-3', '3-2', '0-3', 'CR']",1,4,4,14
Sha Tin Squash Rackets Club 6,YLJR 3,Cornwall Street Squash Centre,4,29/10/2021,3-2,"['3-2', '1-3', '0-3', '3-1', '3-0']",3,2,10,9
Fusion Squash Club 4,i-Mask Advance Squash Club 7,HK Squash Centre,4,29/10/2021,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Smart Squash 3,Energy Squash 2,Tai Po Sports Ground,4,29/10/2021,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Fusion Squash Club 4,Smart Squash 3,HK Squash Centre,5,05/11/2021,4-1,"['3-0', '0-3', '3-0', '3-0', '3-0']",4,1,12,3
i-Mask Advance Squash Club 7,Sha Tin Squash Rackets Club 6,Cornwall Street Squash Centre,5,05/11/2021,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
YLJR 3,TNG 3,Yeung Uk Road Sports Centre,5,05/11/2021,4-1,"['2-3', '3-0', '3-0', '3-0', '3-0']",4,1,14,3
MIRROR & ERROR,Energy Squash 2,Cornwall Street Squash Centre,5,05/11/2021,5-0,"['3-0', '3-0', '3-0', '3-0', 'CR']",5,0,15,0
MIRROR & ERROR,YLJR 3,Cornwall Street Squash Centre,6,12/11/2021,1-4,"['3-0', '1-3', '0-3', '0-3', '0-3']",1,4,4,12
TNG 3,i-Mask Advance Squash Club 7,Pei Ho Street Sports Centre,6,12/11/2021,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Sha Tin Squash Rackets Club 6,Smart Squash 3,Cornwall Street Squash Centre,6,12/11/2021,4-1,"['3-1', '2-3', 'CR', 'CR', 'CR']",4,1,14,4
Energy Squash 2,Fusion Squash Club 4,HK Squash Centre,6,12/11/2021,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Fusion Squash Club 4,Sha Tin Squash Rackets Club 6,HK Squash Centre,7,19/11/2021,4-1,"['3-0', '3-0', '3-0', '1-3', '3-1']",4,1,13,4
Smart Squash 3,TNG 3,Tai Po Sports Ground,7,19/11/2021,1-4,"['3-0', '0-3', 'CR', 'CR', 'CR']",1,4,3,12
i-Mask Advance Squash Club 7,MIRROR & ERROR,Cornwall Street Squash Centre,7,19/11/2021,3-2,"['1-3', '0-3', '3-0', '3-1', '3-0']",3,2,10,7
YLJR 3,Energy Squash 2,Yeung Uk Road Sports Centre,7,19/11/2021,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
i-Mask Advance Squash Club 7,YLJR 3,Cornwall Street Squash Centre,8,26/11/2021,3-2,"['2-3', '3-0', '3-0', '0-3', '3-0']",3,2,11,6
Smart Squash 3,MIRROR & ERROR,Tai Po Sports Ground,8,26/11/2021,2-3,"['0-3', '3-0', '3-0', '0-3', 'CR']",2,3,6,9
Fusion Squash Club 4,TNG 3,HK Squash Centre,8,26/11/2021,5-0,"['3-0', '3-0', '3-0', '3-0', 'CR']",5,0,15,0
Energy Squash 2,Sha Tin Squash Rackets Club 6,HK Squash Centre,8,26/11/2021,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
TNG 3,Sha Tin Squash Rackets Club 6,Cornwall Street Squash Centre,9,03/12/2021,0-5,"['0-3', '0-3', '0-3', '0-3', '1-3']",0,5,1,15
MIRROR & ERROR,Fusion Squash Club 4,Cornwall Street Squash Centre,9,03/12/2021,3-2,"['3-0', '3-0', '0-3', '3-1', '0-3']",3,2,9,7
YLJR 3,Smart Squash 3,Yeung Uk Road Sports Centre,9,03/12/2021,4-1,"['0-3', '3-0', '3-0', 'CR', 'CR']",4,1,12,3
i-Mask Advance Squash Club 7,Energy Squash 2,Cornwall Street Squash Centre,9,03/12/2021,5-0,"['3-0', '3-0', '3-0', 'CR', 'CR']",5,0,15,0
Smart Squash 3,i-Mask Advance Squash Club 7,Tai Po Sports Ground,10,10/12/2021,1-4,"['3-2', '0-3', '0-3', 'CR', 'CR']",1,4,3,14
Fusion Squash Club 4,YLJR 3,HK Squash Centre,10,10/12/2021,2-3,"['3-1', '2-3', '0-3', '0-3', '3-2']",2,3,8,12
Sha Tin Squash Rackets Club 6,MIRROR & ERROR,Cornwall Street Squash Centre,10,10/12/2021,2-3,"['0-3', '0-3', '3-0', '3-0', '0-3']",2,3,6,9
Energy Squash 2,TNG 3,HK Squash Centre,10,10/12/2021,2-3,"['3-0', '1-3', '0-3', '0-3', 'CR']",2,3,4,12
MIRROR & ERROR,TNG 3,Pei Ho Street Sports Centre,11,17/12/2021,4-1,"['3-0', '3-0', '3-2', '2-3', '3-0']",4,1,14,5
YLJR 3,Sha Tin Squash Rackets Club 6,Yeung Uk Road Sports Centre,11,17/12/2021,2-3,"['3-0', '1-3', '3-1', '1-3', '0-3']",2,3,8,10
i-Mask Advance Squash Club 7,Fusion Squash Club 4,Cornwall Street Squash Centre,11,17/12/2021,4-1,"['3-0', '3-0', '0-3', '3-0', '3-0']",4,1,12,3
Smart Squash 3,Energy Squash 2,Tai Po Sports Ground,11,17/12/2021,4-1,"['3-0', '3-0', '1-3', '3-0', '3-0']",4,1,13,3
