Team,Played,Won,Lost,Points
Xavier,18,15,3,82
Banbil,17,12,5,62
Vitality Squash 1,17,10,7,58
Hong Kong Football Club 11,17,9,8,54
RELAY 1,17,7,10,41
TOMCAT,17,4,13,34
Hong Kong Cricket Club 5,17,3,14,29
