Team,Played,Won,Lost,Points
Hong Kong Football Club 8A,16,12,4,63
Kowloon Cricket Club 8,16,12,4,63
Hong Kong Cricket Club 3,16,11,5,59
United Services Recreation Club 2,16,9,7,55
Global Squash 1,16,7,9,51
Physical Chess 2,16,8,8,42
Sha Tin Squash Rackets Club 2,16,5,11,39
Hong Kong Cricket Club 4,16,5,11,37
Hong Kong Football Club 8B,16,3,13,23
