Team,Played,Won,Lost,Points
Kowloon Cricket Club 2A,16,14,2,72
Hong Kong Football Club 2,16,11,5,65
Kowloon Cricket Club 2B,16,10,6,52
Young Player 2,16,3,13,27
Hong Kong Cricket Club 2,16,2,14,24
