Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club 5A,50.0,100.0,75.0,100.0,50.0,75.0,20
Physical Chess 1,25.0,75.0,75.0,50.0,100.0,65.0,20
Hong Kong Racketlon Association 1,25.0,75.0,25.0,75.0,100.0,60.0,20
Happy Squash 2,75.0,50.0,75.0,0.0,75.0,55.0,20
Uncle,60.0,40.0,100.0,40.0,25.0,53.0,24
X-Alpha 2,100.0,50.0,25.0,50.0,25.0,50.0,20
The Squash Club 1,75.0,50.0,50.0,50.0,0.0,45.0,20
Squashathon,60.0,60.0,20.0,75.0,0.0,43.0,22
Hong Kong Football Club 5B,40.0,20.0,40.0,40.0,60.0,40.0,25
i-Mask Advance Squash Club 1,0.0,0.0,20.0,25.0,50.0,19.0,23
