Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club 1A,40.0,100.0,100.0,80.0,15
Hong Kong Cricket Club 1,80.0,60.0,40.0,60.0,15
Hong Kong Football Club 1A,60.0,40.0,60.0,53.333333333333336,15
Hong Kong Football Club 1B,80.0,20.0,40.0,46.666666666666664,15
FWD,20.0,80.0,20.0,40.0,15
Kowloon Cricket Club 1B,20.0,0.0,40.0,20.0,15
