Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Royal Hong Kong Yacht Club Div 15,16,12,4,67,55,25,0,5,0,0
Squashathon One,16,9,7,55,46,34,1,5,0,0
Hong Kong Cricket Club 8,18,8,10,53,45,45,1,5,0,2
Physical Chess 5,16,10,6,49,41,39,3,3,2,0
HKIS Div 15,16,9,7,45,36,44,5,0,0,2
United Services Recreation Club 4,16,7,9,42,37,43,2,2,2,0
Sha Tin 7,16,2,14,27,25,55,8,0,0,0
