Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
The Hong Kong Jockey Club Div 10,17,15,2,81,66,19,0,1,0,0
RELAY 1,17,12,5,68,56,29,1,10,0,0
Banbil,16,10,6,61,51,29,0,8,0,0
United Services Recreation Club 3,16,11,5,60,49,31,0,2,0,0
Sha Tin 4,16,4,12,32,29,51,5,0,0,0
Bravo D10,16,4,12,31,27,53,6,1,0,0
Craigengower Cricket Club,16,1,15,8,7,73,10,0,0,0
