Team,Most Games,Most Wins,Highest Win Percentage
Hong Kong Cricket Club M2,"Head Phil, Achouch Frank, Janes Gareth (10)",Head Phil (8),Head Phil (80.0%)
Hong Kong Football Club M2A,Pun Teddy (13),Raducki Stephen (11),Raducki Stephen (91.7%)
Hong Kong Football Club M2B,Gates Stuart (11),Tulloch Gillem (6),Tulloch Gillem (85.7%)
Ladies Recreation Club M2,Moreu Horacio (13),"Moreu Horacio, Swan Owen (8)",Swan Owen (72.7%)
United Services Recreation Club M2,"Muhammad Ilyas Gull, Bidal Jay, Chow Ming Hei Quincy (10)","Muhammad Ilyas Gull, Bidal Jay, Chow Ming Hei Quincy (2)","Muhammad Ilyas Gull, Bidal Jay, Chow Ming Hei Quincy, Leung Chung Yin (20.0%)"
