Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Cricket Club Rockettes,14,8,6,34,26,16,0,1,0,0
JESSICA L3,14,8,6,34,26,16,0,0,0,0
i-Mask Advance Squash Club L3,14,8,6,32,24,18,1,2,0,0
Hong Kong Football Club L3B,14,7,7,24,17,25,0,0,0,0
Hong Kong Football Club L3A,14,6,8,22,16,26,2,0,0,0
Hong Kong Football Club L3C,14,5,9,22,17,25,0,0,0,0
