Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 2,18,16,2,86,70,20
Hong Kong Football Club 5A,18,16,2,85,69,21
Physical Chess 1,18,14,4,73,59,31
Hong Kong Racketlon Association 1,18,8,10,51,43,47
Happy Squash 2,18,8,10,49,42,48
Hong Kong Football Club 5B,18,7,11,47,40,50
The Squash Club 1,18,6,12,47,41,49
Squashathon,18,7,11,42,37,53
Uncle,18,7,11,40,36,54
i-Mask Advance Squash Club 1,18,1,17,14,13,77
