Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Ladies Recreation Club Div 14,18,16,2,84,68,22
North District Sports Association 3,18,13,5,69,56,34
Kowloon Cricket Club 14,18,12,6,62,56,34
Hong Kong Football Club 14B,18,9,9,56,51,39
Hong Kong Football Club 14A,18,8,10,48,42,48
Electrify Squash Div 14,18,6,12,45,39,51
8 Virtues + 1,18,8,10,37,35,55
X-Alpha 6,18,0,18,-2,13,77
