Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Hong Kong Cricket Club D7B,Hong Kong Cricket Club,2.5,1.25,1.25
Physical Chess 2,Cornwall Street Squash Centre,4.333333333333333,3.5,0.833333333333333
Hong Kong Cricket Club D7A,Hong Kong Cricket Club,2.25,1.8,0.44999999999999996
i-Mask Advance Squash Club 1,Cornwall Street Squash Centre,3.6666666666666665,3.25,0.4166666666666665
UST,Cornwall Street Squash Centre,3.25,3.0,0.25
Xavier,Cornwall Street Squash Centre,2.25,2.3333333333333335,-0.08333333333333348
Hong Kong Football Club 7A,Hong Kong Football Club,2.8,3.0,-0.20000000000000018
Kinetic 1,HK Squash Centre,1.2,1.5,-0.30000000000000004
Thunder 1,Cornwall Street Squash Centre,2.0,2.3333333333333335,-0.3333333333333335
Social Squash Team,HK Squash Centre,1.3333333333333333,1.8,-0.4666666666666668
Hong Kong Football Club 7B,Hong Kong Football Club,3.25,4.0,-0.75
