Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Mercury,HK Squash Centre,3.3333333333333335,0.6,2.7333333333333334
Hong Kong Cricket Club D10,Hong Kong Cricket Club,3.8333333333333335,1.2,2.6333333333333337
Thunder 2,Cornwall Street Squash Centre,3.5,2.0,1.5
i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,2.3333333333333335,1.0,1.3333333333333335
Bravo D10,Cornwall Street Squash Centre,1.3333333333333333,0.0,1.3333333333333333
Sha Tin 4,Cornwall Street Squash Centre,5.0,5.0,0.0
Banbil,HK Squash Centre,2.2,2.8,-0.5999999999999996
RELAY 1,Cornwall Street Squash Centre,4.0,4.666666666666667,-0.666666666666667
Kwai Tsing District Squash Club,Cornwall Street Squash Centre,2.6666666666666665,3.5,-0.8333333333333335
United Services Recreation Club 3,United Services Recreation Club,2.0,3.3333333333333335,-1.3333333333333335
Squashathon Advance,HK Squash Centre,0.8,2.25,-1.45
