Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
North District Sports Association 2,37.5,62.5,100.0,100.0,87.5,77.5
Squashathon 1,57.14285714285714,71.42857142857143,71.42857142857143,71.42857142857143,71.42857142857143,68.57142857142858
X-Alpha 5,88.88888888888889,75.0,42.857142857142854,57.14285714285714,50.0,62.777777777777786
Bravo,62.5,75.0,62.5,37.5,37.5,55.0
Humphrey Squash,55.55555555555556,33.33333333333333,44.44444444444444,25.0,71.42857142857143,45.95238095238095
Yuen Long District Sports Association Limited,33.33333333333333,12.5,0.0,28.57142857142857,0.0,14.88095238095238
HK Squash Gear,0.0,0.0,0.0,0.0,0.0,0.0
