Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Phoenix,88.88888888888889,100.0,100.0,88.88888888888889,66.66666666666666,88.88888888888889
Kowloon Cricket Club M3,75.0,75.0,87.5,37.5,75.0,70.0
Hong Kong Football Club M3A,62.5,62.5,75.0,50.0,50.0,60.0
Hong Kong Cricket Club M3,66.66666666666666,44.44444444444444,44.44444444444444,66.66666666666666,55.55555555555556,55.55555555555556
Royal Hong Kong Yacht Club M3,50.0,62.5,50.0,25.0,75.0,52.5
Hong Kong Club Blue,62.5,25.0,12.5,50.0,37.5,37.5
United Services Recreation Club M3,22.22222222222222,22.22222222222222,44.44444444444444,55.55555555555556,33.33333333333333,35.55555555555556
Hong Kong Football Club M3B,25.0,37.5,25.0,37.5,25.0,30.0
Bolton,0.0,22.22222222222222,11.11111111111111,33.33333333333333,33.33333333333333,19.999999999999996
