Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
North District Sports Association 1,40.0,60.0,70.0,100.0,90.0,72.0
HKPF Squash Team,90.0,80.0,50.0,50.0,40.0,62.0
Craigengower Cricket Club,80.0,60.0,80.0,50.0,30.0,60.0
Sha Tin Squash Rackets Club 4,60.0,40.0,40.0,60.0,80.0,56.0
Alpha CUHK,80.0,20.0,70.0,50.0,50.0,54.0
Star River 1,30.0,70.0,30.0,30.0,50.0,42.0
Sea Bear,20.0,40.0,30.0,50.0,50.0,38.0
Hong Kong Racketlon Association 2,0.0,30.0,30.0,10.0,10.0,16.0
