Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
TNG 1,62.5,75.0,75.0,71.42857142857143,100.0,76.78571428571429
YLJR 2,75.0,87.5,100.0,62.5,50.0,75.0
Physical Chess 3,62.5,62.5,37.5,75.0,100.0,67.5
Smart Squash 1,71.42857142857143,71.42857142857143,57.14285714285714,42.857142857142854,20.0,52.57142857142858
i-Mask Advance Squash Club 4,0.0,25.0,25.0,42.857142857142854,40.0,26.571428571428573
JAVA,50.0,0.0,33.33333333333333,16.666666666666664,0.0,20.0
Friend Club 4,28.57142857142857,14.285714285714285,14.285714285714285,28.57142857142857,0.0,17.142857142857142
