Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Hong Kong Football Club M2C,25.0,62.5,75.0,87.5,87.5,67.5
Hong Kong Football Club M2A,44.44444444444444,44.44444444444444,88.88888888888889,88.88888888888889,66.66666666666666,66.66666666666666
United Services Recreation Club M2,62.5,75.0,62.5,50.0,75.0,65.0
Hong Kong Cricket Club M2,55.55555555555556,55.55555555555556,55.55555555555556,88.88888888888889,55.55555555555556,62.22222222222223
Old Squash Fellows,88.88888888888889,77.77777777777779,33.33333333333333,22.22222222222222,25.0,49.44444444444444
Royal Hong Kong Yacht Club M2,77.77777777777779,22.22222222222222,33.33333333333333,55.55555555555556,44.44444444444444,46.666666666666664
Ladies Recreation Club M2,50.0,37.5,50.0,37.5,37.5,42.5
Hong Kong Football Club M2B,33.33333333333333,77.77777777777779,44.44444444444444,22.22222222222222,33.33333333333333,42.222222222222214
Titlows Squash Team,11.11111111111111,0.0,11.11111111111111,0.0,25.0,9.444444444444445
