Home Team,Away Team,Venue,Match Week,Date
Fusion Squash Club 4,TNG 3,HK Squash Centre,5,2025-11-22
TNG 3,TKO Junior 1,Cornwall Street Squash Centre,6,2025-11-29
Hong Kong Football Club 14,Fusion Squash Club 4,Harbour Road Sports Centre,6,2025-11-29
The Squash Club 4,RELAY 2,Pei Ho Street Sports Centre,6,2025-11-29
Squash-On,Royal Hong Kong Yacht Club Div 14,Cornwall Street Squash Centre,6,2025-11-29
